"Hora","Voltage[V]","ε Voltage[V]","Current[µA]","ε Current[µA]","Pressure[Pa]","ε Pressure[Pa]"
"2022-11-16 16:33:56.504","-21,08","0,00001","-21,27","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.505","-23,32","0,00001","-18,00","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.506","-25,70","0,00001","-17,02","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.507","-27,15","0,00001","-17,34","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.508","-34,81","0,00001","-22,58","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.509","-37,32","0,00001","-20,94","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.510","-39,04","0,00001","-19,31","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.511","-41,02","0,00001","-18,65","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.512","-43,93","0,00001","-22,58","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.513","-48,15","0,00001","-25,85","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.514","-51,59","0,00001","-26,18","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.515","-53,04","0,00001","-23,23","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.516","-55,82","0,00001","-22,58","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.517","-58,06","0,00001","-25,20","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.518","-62,29","0,00001","-28,80","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.519","-56,61","0,00001","-22,58","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.520","-53,04","0,00001","-20,62","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.521","-48,68","0,00001","-19,96","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.522","-45,91","0,00001","-22,25","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.523","-44,19","0,00001","-21,60","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.524","-40,89","0,00001","-18,98","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.525","-36,40","0,00001","-16,03","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.526","-32,17","0,00001","-14,40","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.527","-29,00","0,00001","-16,03","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.528","-27,02","0,00001","-17,34","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.529","-23,32","0,00001","-13,09","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.530","-15,40","0,00001","-11,45","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.531","-11,96","0,00001","-13,74","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.532","-9,98","0,00001","-15,38","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.533","-7,47","0,00001","-14,72","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.534","-2,72","0,00001","-10,80","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.535","0,59","0,00001","-7,20","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.536","3,62","0,00001","-5,23","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.537","5,08","0,00001","-2,29","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.538","7,32","0,00001","2,30","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.539","11,55","0,00001","6,88","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.540","17,36","0,00001","17,03","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.541","18,29","0,00001","19,32","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.542","20,40","0,00001","22,92","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.543","24,89","0,00001","26,52","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.544","27,53","0,00001","30,12","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.545","30,57","0,00001","34,70","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.546","31,76","0,00001","37,65","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.547","33,21","0,00001","40,92","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.548","38,36","0,00001","44,52","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.549","41,00","0,00001","47,47","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.550","44,44","0,00001","52,05","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.551","46,16","0,00001","59,58","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.552","51,44","0,00001","64,16","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.553","55,53","0,00001","69,40","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.554","58,70","0,00001","75,29","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.555","59,63","0,00001","81,18","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.556","57,91","0,00001","83,15","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.557","56,72","0,00001","66,13","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.558","55,53","0,00001","54,01","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.559","52,50","0,00001","43,87","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.560","48,40","0,00001","34,05","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.561","40,34","0,00001","16,04","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.562","38,76","0,00001","8,84","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.563","35,59","0,00001","4,92","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.564","32,55","0,00001","-1,30","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.565","27,66","0,00001","-6,87","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.566","23,97","0,00001","-9,81","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.567","22,12","0,00001","-10,14","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.568","18,81","0,00001","-10,14","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.569","16,04","0,00001","-13,09","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.570","11,55","0,00001","-17,02","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.571","7,72","0,00001","-17,67","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.572","2,30","0,00001","-14,72","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.573","0,19","0,00001","-16,36","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.574","-3,51","0,00001","-19,63","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.575","-7,21","0,00001","-20,94","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.576","-9,32","0,00001","-17,34","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.577","-11,57","0,00001","-16,03","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.578","-13,28","0,00001","-16,03","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.579","-16,59","0,00001","-18,98","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.580","-20,68","0,00001","-20,62","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.581","-23,19","0,00001","-18,65","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.582","-26,62","0,00001","-16,69","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.583","-29,66","0,00001","-19,96","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.584","-33,89","0,00001","-22,25","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.585","-36,93","0,00001","-22,58","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.586","-38,38","0,00001","-20,29","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.587","-40,76","0,00001","-19,96","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.588","-43,14","0,00001","-22,91","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.589","-47,23","0,00001","-26,51","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.590","-50,93","0,00001","-27,16","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.591","-52,91","0,00001","-23,23","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.592","-55,55","0,00001","-22,58","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.593","-61,23","0,00001","-28,14","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.594","-60,97","0,00001","-26,18","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.595","-57,67","0,00001","-22,58","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.596","-53,70","0,00001","-19,63","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.597","-49,48","0,00001","-18,32","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.598","-46,70","0,00001","-20,62","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.599","-44,85","0,00001","-21,60","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.600","-41,81","0,00001","-19,96","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.601","-36,93","0,00001","-16,36","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.602","-32,96","0,00001","-14,40","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.603","-27,55","0,00001","-18,32","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.604","-24,78","0,00001","-18,32","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.605","-20,02","0,00001","-14,72","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.606","-16,59","0,00001","-13,09","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.607","-12,62","0,00001","-14,07","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.608","-10,51","0,00001","-16,03","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.609","-8,26","0,00001","-15,71","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.610","-3,77","0,00001","-11,78","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.611","-0,47","0,00001","-8,18","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.612","3,23","0,00001","-5,89","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.613","4,81","0,00001","-2,29","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.614","10,62","0,00001","7,53","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.615","13,40","0,00001","13,10","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.616","16,70","0,00001","17,35","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.617","18,15","0,00001","19,32","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.618","19,34","0,00001","22,59","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.619","23,97","0,00001","25,86","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.620","26,87","0,00001","29,46","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.621","30,17","0,00001","34,05","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.622","31,63","0,00001","36,34","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.623","32,42","0,00001","38,96","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.624","40,61","0,00001","45,83","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.625","43,78","0,00001","50,09","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.626","45,23","0,00001","54,34","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.627","45,50","0,00001","58,27","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.628","49,99","0,00001","63,18","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.629","55,40","0,00001","68,09","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.630","58,31","0,00001","73,65","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.631","59,63","0,00001","80,53","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.632","58,70","0,00001","87,40","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.633","56,59","0,00001","70,38","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.634","56,72","0,00001","57,61","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.635","49,46","0,00001","37,32","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.636","44,04","0,00001","26,85","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.637","41,14","0,00001","18,01","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.638","39,42","0,00001","10,15","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.639","36,12","0,00001","5,90","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.640","33,21","0,00001","-0,32","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.641","28,85","0,00001","-7,20","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.642","24,63","0,00001","-10,80","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.643","22,12","0,00001","-11,45","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.644","19,08","0,00001","-11,12","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.645","12,61","0,00001","-17,02","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.646","8,25","0,00001","-18,32","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.647","5,47","0,00001","-16,36","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.648","2,96","0,00001","-15,05","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.649","0,85","0,00001","-14,72","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.650","-2,32","0,00001","-18,00","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.651","-6,68","0,00001","-18,65","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.652","-9,32","0,00001","-17,34","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.653","-11,04","0,00001","-15,38","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.654","-12,89","0,00001","-14,72","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.655","-15,79","0,00001","-17,67","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.656","-22,79","0,00001","-19,96","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.657","-24,11","0,00001","-17,34","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.658","-26,36","0,00001","-17,02","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.659","-28,74","0,00001","-19,96","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.660","-32,83","0,00001","-23,56","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.661","-36,13","0,00001","-24,54","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.662","-37,85","0,00001","-20,94","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.663","-40,63","0,00001","-20,29","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.664","-42,61","0,00001","-22,25","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.665","-46,17","0,00001","-25,85","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.666","-52,78","0,00001","-23,89","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.667","-55,02","0,00001","-22,58","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.668","-56,87","0,00001","-22,58","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.669","-60,17","0,00001","-25,85","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.670","-61,63","0,00001","-25,53","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.671","-58,85","0,00001","-23,23","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.672","-54,36","0,00001","-19,96","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.673","-50,53","0,00001","-18,00","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.674","-46,83","0,00001","-19,31","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.675","-44,85","0,00001","-21,27","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.676","-42,34","0,00001","-20,62","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.677","-34,42","0,00001","-15,71","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.678","-30,19","0,00001","-16,69","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.679","-27,81","0,00001","-19,63","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.680","-25,57","0,00001","-19,31","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.681","-21,47","0,00001","-15,71","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.682","-17,91","0,00001","-13,74","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.683","-13,15","0,00001","-13,09","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.684","-10,64","0,00001","-15,71","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.685","-8,79","0,00001","-15,38","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.686","-5,36","0,00001","-12,43","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.687","2,57","0,00001","-4,58","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.688","4,81","0,00001","-1,96","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.689","5,87","0,00001","2,30","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.690","9,04","0,00001","6,88","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.691","12,74","0,00001","11,46","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.692","16,30","0,00001","16,70","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.693","18,29","0,00001","19,32","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.694","19,08","0,00001","21,94","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.695","22,38","0,00001","24,88","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.696","26,74","0,00001","27,83","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.697","29,64","0,00001","31,76","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.698","31,89","0,00001","36,99","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.699","35,19","0,00001","40,92","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.700","40,61","0,00001","44,52","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.701","43,38","0,00001","48,78","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.702","45,63","0,00001","53,36","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.703","45,76","0,00001","57,61","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.704","48,40","0,00001","62,52","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.705","54,87","0,00001","68,09","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.706","57,25","0,00001","73,98","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.707","59,76","0,00001","80,20","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.708","56,59","0,00001","73,98","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.709","56,46","0,00001","60,56","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.710","53,29","0,00001","49,10","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.711","50,51","0,00001","39,61","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.712","46,02","0,00001","29,14","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.713","41,40","0,00001","19,32","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.714","39,02","0,00001","10,81","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.715","36,65","0,00001","4,59","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.716","34,00","0,00001","0,33","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.717","30,17","0,00001","-6,21","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.718","25,42","0,00001","-11,12","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.719","20,00","0,00001","-12,11","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.720","17,36","0,00001","-11,78","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.721","14,06","0,00001","-15,38","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.722","9,30","0,00001","-17,34","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.723","5,60","0,00001","-17,02","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.724","3,76","0,00001","-14,40","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.725","1,38","0,00001","-13,09","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.726","-1,40","0,00001","-15,38","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.727","-5,36","0,00001","-17,34","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.728","-8,92","0,00001","-18,00","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.729","-10,11","0,00001","-15,71","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.730","-14,74","0,00001","-16,36","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.731","-18,57","0,00001","-20,29","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.732","-22,27","0,00001","-21,93","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.733","-24,11","0,00001","-18,98","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.734","-26,62","0,00001","-18,65","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.735","-28,21","0,00001","-19,31","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.736","-31,51","0,00001","-23,23","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.737","-35,74","0,00001","-24,87","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.738","-38,25","0,00001","-22,58","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.739","-40,10","0,00001","-21,27","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.740","-44,98","0,00001","-23,89","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.741","-49,21","0,00001","-26,18","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.742","-52,65","0,00001","-25,53","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.743","-54,23","0,00001","-21,93","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.744","-56,74","0,00001","-21,27","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.745","-59,12","0,00001","-23,23","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.746","-61,89","0,00001","-25,53","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.747","-59,12","0,00001","-24,22","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.748","-55,42","0,00001","-19,96","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.749","-52,12","0,00001","-18,65","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.750","-47,49","0,00001","-18,65","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.751","-43,00","0,00001","-22,58","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.752","-39,70","0,00001","-20,62","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.753","-35,34","0,00001","-17,67","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.754","-30,98","0,00001","-16,03","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.755","-27,81","0,00001","-18,00","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.756","-25,83","0,00001","-19,63","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.757","-22,79","0,00001","-18,65","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.758","-18,17","0,00001","-15,05","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.759","-14,34","0,00001","-12,11","0,00001","0,00","0,00001"
